excel_muni,excel_puesto,db_puesto_id,db_puesto_name,db_municipio_id,creemos,sn,mesas_historicas,confidence,method,status
BURITICA,INSPECCION DE POLICIA,601,INSPECCION DE POLICIA,38,0,1,1,100,exact,ok
BURITICA,I.E.R. ADOLFO MORENO USUGA,603,I.E.R. ADOLFO MORENO USUGA,38,0,4,1,100,exact,ok
BRICEÑO,I.E. ANTONIO ROLDAN BETANCUR,605,I.E. ANTONIO ROLDAN BETANCUR,88,115,8,13,100,exact,ok
BRICEÑO,C.E.R. BUENAVISTA,606,C.E.R. BUENAVISTA,88,8,0,1,100,exact,ok
BRICEÑO,C.E.R. PESCADO CAPITAN,607,C.E.R. PESCADO CAPITAN,88,28,0,1,100,exact,ok
BRICEÑO,C.E.R.VEREDA EL ANIME,609,C.E.R.VEREDA EL ANIME,88,5,0,1,100,exact,ok
BRICEÑO,C.E.R. EL ROBLAL,610,C.E.R. EL ROBLAL,88,62,1,2,100,exact,ok
BRICEÑO,C.E.R. CHIRI,611,C.E.R. CHIRI,88,13,0,1,100,exact,ok
BRICEÑO,C.E. LAS CRUCES,612,C.E. LAS CRUCES,88,41,4,3,100,exact,ok
BRICEÑO,C.E.R. MORAVIA,613,C.E.R. MORAVIA,88,29,0,2,100,exact,ok
CACERES,IE MONSEÑOR GERARDO PATIÑO,614,IE MONSEÑOR GERARDO PATIÑO,114,31,5,19,100,exact,ok
CACERES,I.E. COL. GUARUMO,615,I.E. COL. GUARUMO,114,11,10,9,100,exact,ok
CACERES,C.E.R EL TIGRE,616,C.E.R EL TIGRE,114,1,0,1,100,exact,ok
CACERES,SEDE SAN PABLO - C.E.R. EL TIGRE,617,SEDE SAN PABLO - C.E.R. EL TIGRE,114,2,0,1,100,exact,ok
CACERES,I.E. GASPAR DE RODAS JARDIN SEDE 2,618,I.E. GASPAR DE RODAS JARDIN SEDE 2,114,10,15,11,100,exact,ok
CACERES,I.E. ESC. MANIZALEZ,619,I.E. ESC. MANIZALEZ,114,2,2,1,100,exact,ok
CACERES,IE AURELIO MEJIA PTO BELGICA,620,IE AURELIO MEJIA PTO BELGICA,114,4,5,4,100,exact,ok
CACERES,I.E. ESC. PIAMONTE,621,I.E. ESC. PIAMONTE,114,1,6,2,100,exact,ok
CAICEDO,SD PRINCIPAL I.E. SAN JUAN BOSCO,622,SD PRINCIPAL I.E. SAN JUAN BOSCO,39,115,14,21,100,exact,ok
CAICEDO,COLISEO CUBIERTO,623,COLISEO CUBIERTO,39,3,1,1,100,exact,ok
CALDAS,I.E.GABRIEL ECHAVARRIA,416,I.E.GABRIEL ECHAVARRIA,7,73,14,13,100,exact,ok
CALDAS,COLEGIO CAMPESTRE MONTEALEGRE,417,COLEGIO CAMPESTRE MONTEALEGRE,7,5,6,1,100,exact,ok
CALDAS,I.E. SANTA MARIA GORETTI,418,I.E. SANTA MARIA GORETTI,7,221,75,22,100,exact,ok
CALDAS,C.D.I. TRES AGUAS,419,C.D.I. TRES AGUAS,7,4,6,1,100,exact,ok
CALDAS,I.E JOSE MARIA BERNAL,420,I.E JOSE MARIA BERNAL,7,181,44,25,100,exact,ok
CALDAS,I.E. JOAQUIN ARISTIZABAL,421,I.E. JOAQUIN ARISTIZABAL,7,253,91,28,100,exact,ok
CALDAS,I.E JORGE VALENCIA,422,I.E JORGE VALENCIA,7,5,2,1,100,exact,ok
CALDAS,CENTRO ARTISTICO Y CULTURAL,423,CENTRO ARTISTICO Y CULTURAL,7,160,95,19,100,exact,ok
CALDAS,I.E. MARIA AUXILIADORA,424,I.E. MARIA AUXILIADORA,7,306,106,30,100,exact,ok
CALDAS,CENTRO INTEGRACION CIUDADANA,425,CENTRO INTEGRACION CIUDADANA,7,92,17,6,100,exact,ok
CALDAS,COLISEO,426,COLISEO,7,179,65,29,100,exact,ok
CALDAS,I.E. SANTA INES,427,I.E. SANTA INES,7,75,29,8,100,exact,ok
CALDAS,I.E. FEDERICO ANGEL,428,I.E. FEDERICO ANGEL,7,157,61,19,100,exact,ok
CALDAS,PARQUE HABITAT DEL SUR,429,PARQUE HABITAT DEL SUR,7,120,52,17,100,exact,ok
CALDAS,I.E.R. DARIO GUTIERREZ RAVE,430,I.E.R. DARIO GUTIERREZ RAVE,7,9,0,1,100,exact,ok
CAMPAMENTO,COLISEO MUNICIPAL DE CAMPAMENTO,624,COLISEO MUNICIPAL DE CAMPAMENTO,89,255,21,20,100,exact,ok
CAMPAMENTO,ESCUELA LA CHIQUITA,625,ESCUELA LA CHIQUITA,89,7,0,1,100,exact,ok
CAMPAMENTO,ESCUELA  NORIZAL,626,ESCUELA NORIZAL,89,3,1,2,100,exact,ok
CAÑASGORDAS,COLISEO MUNICIPAL,627,COLISEO MUNICIPAL,40,49,42,29,100,exact,ok
CAÑASGORDAS,IE NICOLAS GAVIRIA SD ESC URBANA CAÑASGO,628,"IE NICOLAS GAVIRIA SD ESC URBANA
CAÑASGO",40,2,5,1,100,exact,ok
CAÑASGORDAS,I.E.R. BERNARDO SIERRA,629,I.E.R. BERNARDO SIERRA,40,17,4,4,100,exact,ok
CAÑASGORDAS,I.E.R. JUNTAS DE URAMITA,630,I.E.R. JUNTAS DE URAMITA,40,1,1,1,100,exact,ok
CAÑASGORDAS,C.E LA HERRADURA,631,C.E LA HERRADURA,40,5,2,1,100,exact,ok
CAÑASGORDAS,I.E.R. SAN PASCUAL,632,I.E.R. SAN PASCUAL,40,5,4,3,100,exact,ok
CARACOLI,I.E. GABRIEL CORREA VELEZ,633,I.E. GABRIEL CORREA VELEZ,120,228,16,14,100,exact,ok
CARACOLI,C.E.R. HELOINA BEDOYA,634,C.E.R. HELOINA BEDOYA,120,4,0,1,100,exact,ok
CARACOLI,C.E.R. EL BAGRE,635,C.E.R. EL BAGRE,120,6,1,1,100,exact,ok
CARAMANTA,I.E JUAN PABLO GOMEZ OCHOA,637,I.E JUAN PABLO GOMEZ OCHOA,59,19,16,10,100,exact,ok
CARAMANTA,I.E.R ALEGRIAS,638,I.E.R ALEGRIAS,59,1,2,2,100,exact,ok
CARAMANTA,C.E.R MARGARITA MARIA,639,C.E.R MARGARITA MARIA,59,1,0,1,100,exact,ok
CARAMANTA,C.E.R JUAN DE LA CRUZ VALENCIA,640,C.E.R JUAN DE LA CRUZ VALENCIA,59,0,1,1,100,exact,ok
CAREPA,INST. EDUC. JOSE MARIA MUÑOZ,641,INST. EDUC. JOSE MARIA MUÑOZ,105,30,52,18,100,exact,ok
CAREPA,INST. EDUCATIVA COLOMBIA,642,INST. EDUCATIVA COLOMBIA,105,9,23,13,100,exact,ok
CAREPA,CREM CENTRO DE RECURSOS EDUCATIVOS,643,CREM CENTRO DE RECURSOS EDUCATIVOS,105,8,9,6,100,exact,ok
CAREPA,I.E. COLOMBIA Sede OBRERO,644,I.E. COLOMBIA Sede OBRERO,105,1,6,1,100,exact,ok
CAREPA,I.E. LICEO LUIS CARLOS GALAN S,645,I.E. LICEO LUIS CARLOS GALAN S,105,26,39,18,100,exact,ok
CAREPA,I.E. J.M.M Sede SAN MARINO,646,I.E. J.M.M Sede SAN MARINO,105,6,10,12,100,exact,ok
CAREPA,PLACA POLIDEPORTIVA SAN MARINO,647,PLACA POLIDEPORTIVA SAN MARINO,105,4,9,4,100,exact,ok
CAREPA,IE LA CADENA,648,IE LA CADENA,105,4,4,4,100,exact,ok
CAREPA,I.E. ACAIDANA,649,I.E. ACAIDANA,105,4,12,9,100,exact,ok
CAREPA,COLISEO CUBIERTO,650,COLISEO CUBIERTO,105,18,24,12,100,exact,ok
CAREPA,PLACA POLIDEPORTIVA EL OASIS,651,PLACA POLIDEPORTIVA EL OASIS,105,10,26,8,100,exact,ok
CAREPA,I.E. LUIS CARLOS GALAN SEDE MEGA COLEGIO,652,"I.E. LUIS CARLOS GALAN SEDE MEGA
COLEGIO",105,3,10,1,100,exact,ok
CAREPA,C.E.R. VIJAGUAL,653,C.E.R. VIJAGUAL,105,1,2,1,100,exact,ok
CAREPA,I.E.R. VILLA NELLY,654,I.E.R. VILLA NELLY,105,5,12,7,100,exact,ok
CAREPA,I.E. PIEDRAS BLANCAS,655,I.E. PIEDRAS BLANCAS,105,2,10,7,100,exact,ok
CAREPA,I.E. ZUNGO EMBARCADERO,656,I.E. ZUNGO EMBARCADERO,105,11,8,7,100,exact,ok
CARMEN DE VIBORAL,I. E. FRAY JULIO TOBON  SEDE C,664,I. E. FRAY JULIO TOBON SEDE C,14,3,10,1,100,exact,ok
CARMEN DE VIBORAL,CENTRO DE CONVENCIONES,665,CENTRO DE CONVENCIONES,14,156,108,26,100,exact,ok
CARMEN DE VIBORAL,I. E. T. I. JORGE ELIECER GAITAN,666,I. E. T. I. JORGE ELIECER GAITAN,14,23,20,2,100,exact,ok
CARMEN DE VIBORAL,COLISEO MUNICIPAL,667,COLISEO MUNICIPAL,14,177,120,32,100,exact,ok
CARMEN DE VIBORAL,POLIDEPORTIVO MUNICIPAL,668,POLIDEPORTIVO MUNICIPAL,14,195,113,32,100,exact,ok
CARMEN DE VIBORAL,CASA DE LA CULTURA,669,CASA DE LA CULTURA,14,18,12,2,100,exact,ok
CARMEN DE VIBORAL,IE EL PROGRESO,670,IE EL PROGRESO,14,148,101,28,100,exact,ok
CARMEN DE VIBORAL,PARQUE EDUCATIVO,671,PARQUE EDUCATIVO,14,17,19,2,100,exact,ok
CARMEN DE VIBORAL,PUESTO DE SALUD LA ESPERANZA,657,PUESTO DE SALUD LA ESPERANZA,14,2,1,1,100,exact,ok
CARMEN DE VIBORAL,C.E.R. ALTO GRANDE,658,C.E.R. ALTO GRANDE,14,7,3,1,100,exact,ok
CARMEN DE VIBORAL,I.E.R. CAMPESTRE NUEVO HORIZONTE,659,I.E.R. CAMPESTRE NUEVO HORIZONTE,14,38,9,4,100,exact,ok
CARMEN DE VIBORAL,C.E.R.SANTA INES,661,C.E.R.SANTA INES,14,1,0,1,100,exact,ok
CARMEN DE VIBORAL,C.E.R. LA MADERA,662,C.E.R. LA MADERA,14,6,0,2,100,exact,ok
CARMEN DE VIBORAL,I. E. R. SANTA MARIA,663,I. E. R. SANTA MARIA,14,59,51,6,100,exact,ok
CAROLINA,I.E. PRESBITERO JULIO TAMAYO C,672,I.E. PRESBITERO JULIO TAMAYO C,90,87,34,14,100,exact,ok
CAUCASIA,I.E. SANTO DOMINGO,673,I.E. SANTO DOMINGO,115,68,63,17,100,exact,ok
CAUCASIA,I.E. SANTO DOMINGO NUEVA SANTA H,674,I.E. SANTO DOMINGO NUEVA SANTA H,115,42,40,15,100,exact,ok
CAUCASIA,I.E. LICEO CAUCASIA STA HELENA,675,I.E. LICEO CAUCASIA STA HELENA,115,18,19,8,100,exact,ok
CAUCASIA,I.E. LICEO CAUCASIA,676,I.E. LICEO CAUCASIA,115,99,84,24,100,exact,ok
CAUCASIA,I.E. LICEO CONCEJO MUNICIPAL,677,I.E. LICEO CONCEJO MUNICIPAL,115,6,3,2,100,exact,ok
CAUCASIA,I.E. STA TERESITA LOMA FRESCA,678,I.E. STA TERESITA LOMA FRESCA,115,34,46,10,100,exact,ok
CAUCASIA,I.E. STA TERESITA CENTRO,679,I.E. STA TERESITA CENTRO,115,44,58,18,100,exact,ok
CAUCASIA,I.E. ANTIOQUIA LA GRANDE,680,I.E. ANTIOQUIA LA GRANDE,115,3,7,2,100,exact,ok
CAUCASIA,I.E. LA MISERICORDIA SAN RAFAEL,681,I.E. LA MISERICORDIA SAN RAFAEL,115,27,10,8,100,exact,ok
CAUCASIA,COL MIL EL TESORO DEL SABER,682,COL MIL EL TESORO DEL SABER,115,51,40,13,100,exact,ok
CAUCASIA,I.E. LA MISERICORDIA PPAL,683,I.E. LA MISERICORDIA PPAL,115,79,78,24,100,exact,ok
CAUCASIA,I.E. MARCO FIDEL SUAREZ,684,I.E. MARCO FIDEL SUAREZ,115,52,59,23,100,exact,ok
CAUCASIA,I.E. DIVINO NIÑO PRINCIPAL,685,I.E. DIVINO NIÑO PRINCIPAL,115,75,39,20,100,exact,ok
CAUCASIA,SD CARACOLI I.E. DIVINO NIÑO,686,SD CARACOLI I.E. DIVINO NIÑO,115,43,34,14,100,exact,ok
CAUCASIA,SD SAN JOSE I.E. DIVINO NIÑO,687,SD SAN JOSE I.E. DIVINO NIÑO,115,12,6,3,100,exact,ok
CAUCASIA,I.E. LAS MALVINAS,688,I.E. LAS MALVINAS,115,28,36,12,100,exact,ok
CAUCASIA,I.E. VILLA DEL SOCORRO,690,I.E. VILLA DEL SOCORRO,115,0,1,1,100,exact,ok
CAUCASIA,I.E.R. CUTURU - SEDE CUTURU,691,I.E.R. CUTURU - SEDE CUTURU,115,6,3,4,100,exact,ok
CAUCASIA,CER NO HAY COMO DIOS - SEDE SANTA ELENA,692,"CER NO HAY COMO DIOS - SEDE SANTA
ELENA",115,2,0,2,100,exact,ok
CAUCASIA,SD LA ILUSION C.E.R SANTA ELENA,693,SD LA ILUSION C.E.R SANTA ELENA,115,4,2,1,100,exact,ok
CAUCASIA,I.E.R MARGENTO - SEDE MARGENTO,694,I.E.R MARGENTO - SEDE MARGENTO,115,0,2,1,100,exact,ok
CAUCASIA,SD RIVERAS DEL CAUCA CER SANTA ELENA,695,SD RIVERAS DEL CAUCA CER SANTA ELENA,115,0,1,1,100,exact,ok
CAUCASIA,CER VILLA FATIMA - SEDE VEINTE DE JULIO,696,CER VILLA FATIMA - SEDE VEINTE DE JULIO,115,3,0,1,100,exact,ok
CAUCASIA,CER RIVERAS DEL CAUCA - SANTIAGO CASTILL,697,"CER RIVERAS DEL CAUCA - SANTIAGO
CASTILL",115,0,1,1,100,exact,ok
CAUCASIA,SD CACERI I.E.R. CACERI,698,SD CACERI I.E.R. CACERI,115,2,4,2,100,exact,ok
CAUCASIA,SD ALTO CACERI I.E.R. CACERI,699,SD ALTO CACERI I.E.R. CACERI,115,3,0,2,100,exact,ok
CISNEROS,I.E CISNEROS SEDE LICEO,701,I.E CISNEROS SEDE LICEO,78,100,65,37,100,exact,ok
COCORNA,I.E. COCORNA,702,I.E. COCORNA,15,227,43,36,100,exact,ok
COCORNA,C.E.R. AGUALINDA,703,C.E.R. AGUALINDA,15,2,0,1,100,exact,ok
COCORNA,I.E. EVA TULIA QUINTERO DE TORO,704,I.E. EVA TULIA QUINTERO DE TORO,15,8,9,4,100,exact,ok
COCORNA,I.E.R. CRUCES,705,I.E.R. CRUCES,15,8,3,2,100,exact,ok
COCORNA,C.E.R. LA GRANJA,707,C.E.R. LA GRANJA,15,3,1,1,100,exact,ok
COCORNA,C.E.R. LA PRIMAVERA,708,C.E.R. LA PRIMAVERA,15,0,1,1,100,exact,ok
COCORNA,C.E.R. PAILANIA,709,C.E.R. PAILANIA,15,2,3,1,100,exact,ok
CONCEPCION,I. E. PRESBITERO LIBARDO AGUIRRE,710,I. E. PRESBITERO LIBARDO AGUIRRE,16,95,32,14,100,exact,ok
CONCORDIA,I.E DE JESUS,711,I.E DE JESUS,60,249,58,46,100,exact,ok
CONCORDIA,ESCUELA EL SOCORRO,712,ESCUELA EL SOCORRO,60,4,0,2,100,exact,ok
CONCORDIA,ESCUELA MORELIA,713,ESCUELA MORELIA,60,1,2,1,100,exact,ok
CONCORDIA,ESCUELA SAN JOSE DEL GOLPE,714,ESCUELA SAN JOSE DEL GOLPE,60,12,1,2,100,exact,ok
COPACABANA,IE GABRIELA MISTRAL,431,IE GABRIELA MISTRAL,8,55,17,5,100,exact,ok
COPACABANA,IE PRESBITERO B. MONTOYA,432,IE PRESBITERO B. MONTOYA,8,220,89,22,100,exact,ok
COPACABANA,COL COOP JUAN DEL CORRAL,433,COL COOP JUAN DEL CORRAL,8,95,31,11,100,exact,ok
COPACABANA,IE VILLANUEVA,434,IE VILLANUEVA,8,239,74,24,100,exact,ok
COPACABANA,CASA DE LA CULTURA,435,CASA DE LA CULTURA,8,57,24,5,100,exact,ok
COPACABANA,SEDE COPACABANA TECNOLOGICO DE ANTIOQUIA,436,SEDE COPACABANA TECNOLOGICO DE ANTIOQUIA,8,45,27,7,100,exact,ok
COPACABANA,I.E JOSE MIGUEL DE RESTREPO Y PUERTA,437,I.E JOSE MIGUEL DE RESTREPO Y PUERTA,8,444,126,50,100,exact,ok
COPACABANA,IE CAMILO TORRES,438,IE CAMILO TORRES,8,212,60,21,100,exact,ok
COPACABANA,IE ASUNCION SECUNDARIA,439,IE ASUNCION SECUNDARIA,8,152,57,15,100,exact,ok
COPACABANA,Col. Autónomo Ntra. Señora de la B. E,440,Col. Autónomo Ntra. Señora de la B. E,8,132,24,12,100,exact,ok
COPACABANA,I.E SAN LUIS GONZAGA,441,I.E SAN LUIS GONZAGA,8,451,138,31,100,exact,ok
COPACABANA,IE LA TRINIDAD,442,IE LA TRINIDAD,8,231,82,28,100,exact,ok
COPACABANA,ESC. URB. LA MISERICORDIA,443,ESC. URB. LA MISERICORDIA,8,66,31,5,100,exact,ok
COPACABANA,I.E. SAN RAFAEL,444,I.E. SAN RAFAEL,8,24,22,2,100,exact,ok
COPACABANA,SEDE MONTAÑUELA - I. E. SAN LUIS GONZAGA,445,SEDE MONTAÑUELA - I. E. SAN LUIS GONZAGA,8,9,2,1,100,exact,ok
CHIGORODO,INST.EDUCATIVA LOS ANDES,715,INST.EDUCATIVA LOS ANDES,106,43,56,23,100,exact,ok
CHIGORODO,I. E. GONZALO MEJIA,716,I. E. GONZALO MEJIA,106,33,22,12,100,exact,ok
CHIGORODO,I.E. CHIGORODO,717,I.E. CHIGORODO,106,53,48,23,100,exact,ok
CHIGORODO,I. E. MARIA AUXILIADORA,718,I. E. MARIA AUXILIADORA,106,10,8,11,100,exact,ok
CHIGORODO,LICEO MUNICIPAL,719,LICEO MUNICIPAL,106,67,28,24,100,exact,ok
CHIGORODO,IE JUAN EVANGELISTA B-BRISAS DE LA CAS,720,IE JUAN EVANGELISTA B-BRISAS DE LA CAS,106,36,10,14,100,exact,ok
CHIGORODO,ESC. SIMON BOLIVAR,721,ESC. SIMON BOLIVAR,106,36,39,14,100,exact,ok
CHIGORODO,INS. EDUC. BRISAS DEL RIO,722,INS. EDUC. BRISAS DEL RIO,106,13,9,7,100,exact,ok
CHIGORODO,COLEGIO DIOCESANO LAURA MONTOYA,723,COLEGIO DIOCESANO LAURA MONTOYA,106,37,27,17,100,exact,ok
CHIGORODO,CASETA COMUNAL BARRANQUILLITA,724,CASETA COMUNAL BARRANQUILLITA,106,2,4,2,100,exact,ok
DABEIBA,COLISEO MUNICIPAL DESTREZAS DABEIBANAS,725,"COLISEO MUNICIPAL DESTREZAS
DABEIBANAS",41,13,19,14,100,exact,ok
DABEIBA,ESC JUAN HENRIQUE WHITE,726,ESC JUAN HENRIQUE WHITE,41,18,27,19,100,exact,ok
DABEIBA,CASETA COMUNAL CAMPARRUSIA,727,CASETA COMUNAL CAMPARRUSIA,41,1,0,1,100,exact,ok
DABEIBA,C.E.R. JOSEFA ROMERO,730,C.E.R. JOSEFA ROMERO,41,1,1,2,100,exact,ok
DABEIBA,SEDE BOTON - I.E. JUAN H. WHITE,731,SEDE BOTON - I.E. JUAN H. WHITE,41,0,1,1,100,exact,ok
DABEIBA,I.E.R. URAMA SEDE PRIMARIA,732,I.E.R. URAMA SEDE PRIMARIA,41,2,1,2,100,exact,ok
DABEIBA,CASETA COMUNAL LA BALSITA,733,CASETA COMUNAL LA BALSITA,41,1,0,1,100,exact,ok
DABEIBA,SD TAPARALES IER INDIGENISTA LLANO GORDO,734,"SD TAPARALES IER INDIGENISTA LLANO
GORDO",41,1,1,1,100,exact,ok
DON MATIAS,I.E DONMATIAS SEDE LUIS LOPEZ DE MESA,735,I.E DONMATIAS SEDE LUIS LOPEZ DE MESA,91,350,123,53,100,exact,ok
DON MATIAS,COL. ANTONIO JOSE CADAVID CHAV,736,COL. ANTONIO JOSE CADAVID CHAV,91,8,5,3,100,exact,ok
DON MATIAS,C.E.R. RIOGRANDE,737,C.E.R. RIOGRANDE,91,3,4,2,100,exact,ok
EBEJICO,I.E.U. SAN JOSE,743,I.E.U. SAN JOSE,42,82,32,21,100,exact,ok
EBEJICO,I. E. BOYACA,738,I. E. BOYACA,42,11,5,4,100,exact,ok
EBEJICO,I. E. R. SAN PIO X,742,I. E. R. SAN PIO X,42,2,3,1,100,exact,ok
EBEJICO,ESC LA ARGENTINA,739,ESC LA ARGENTINA,42,0,1,1,100,exact,ok
EBEJICO,I. E. LA CLARA,740,I. E. LA CLARA,42,3,3,2,100,exact,ok
EBEJICO,I.E.R PRESBITERO GABRIEL YEPES YEPES,741,I.E.R PRESBITERO GABRIEL YEPES YEPES,42,28,14,7,100,exact,ok
EL BAGRE,CTRO DE FORM. MINERO AMB. SD ROLDAN BL1,744,"CTRO DE FORM. MINERO AMB. SD ROLDAN
BL1",116,119,46,29,100,exact,ok
EL BAGRE,COLEGIO LA ESMERALDA,745,COLEGIO LA ESMERALDA,116,67,30,20,100,exact,ok
EL BAGRE,ESCUELA PORTUGAL,746,ESCUELA PORTUGAL,116,80,25,16,100,exact,ok
EL BAGRE,COLEGIO 20 DE JULIO,747,COLEGIO 20 DE JULIO,116,168,37,35,100,exact,ok
EL BAGRE,ESCUELA RURAL PUERTO CLAVER,749,ESCUELA RURAL PUERTO CLAVER,116,14,10,9,100,exact,ok
EL BAGRE,COLEGIO RURAL PUERTO LOPEZ,750,COLEGIO RURAL PUERTO LOPEZ,116,9,4,9,100,exact,ok
ENTRERRIOS,I.E. ENTRERRIOS,751,I.E. ENTRERRIOS,92,411,51,30,100,exact,ok
ENVIGADO,COL LA SALLE DE ENVIGADO,349,COL LA SALLE DE ENVIGADO,4,595,315,42,100,exact,ok
ENVIGADO,UNIVERSIDAD EIA.  SEDE ZUÑIGA,350,UNIVERSIDAD EIA. SEDE ZUÑIGA,4,36,44,3,100,exact,ok
ENVIGADO,COLEGIO BENEDITINO DE SANTA MARIA,351,COLEGIO BENEDITINO DE SANTA MARIA,4,168,83,7,100,exact,ok
ENVIGADO,COL UNID EDUC SAN MARCOS,352,COL UNID EDUC SAN MARCOS,4,574,402,38,100,exact,ok
ENVIGADO,CTRO DE ENCUENTRO CIUDADANO SAN MARCOS,353,CTRO DE ENCUENTRO CIUDADANO SAN MARCOS,4,174,61,13,100,exact,ok
ENVIGADO,COLEGIO COLOMBO BRITANICO,354,COLEGIO COLOMBO BRITANICO,4,141,65,8,100,exact,ok
ENVIGADO,IE MARCELIANO VELEZ,355,IE MARCELIANO VELEZ,4,410,277,39,100,exact,ok
ENVIGADO,LICEO FRANCISCO RESTREPO MOLINA,356,LICEO FRANCISCO RESTREPO MOLINA,4,468,217,45,100,exact,ok
ENVIGADO,I.E JOSE MIGUEL DE LA CALLE,357,I.E JOSE MIGUEL DE LA CALLE,4,22,20,2,100,exact,ok
ENVIGADO,CENTRO GERONTOLOGICO ATARDESER,358,CENTRO GERONTOLOGICO ATARDESER,4,101,47,10,100,exact,ok
ENVIGADO,I.E NORMAL SUPERIOR DE ENVIGADO,359,I.E NORMAL SUPERIOR DE ENVIGADO,4,491,290,40,100,exact,ok
ENVIGADO,ESCUELA PIO XII,360,ESCUELA PIO XII,4,322,165,33,100,exact,ok
ENVIGADO,IE DARIO DE BEDOUT,361,IE DARIO DE BEDOUT,4,237,73,19,100,exact,ok
ENVIGADO,IE MARIA PAUSSEPIN,362,IE MARIA PAUSSEPIN,4,117,34,10,100,exact,ok
ENVIGADO,COL CUMBRES,363,COL CUMBRES,4,653,360,32,100,exact,ok
ENVIGADO,COLEGIO FRANCISCANO PALERMO DE SAN JOSE,364,COLEGIO FRANCISCANO PALERMO DE SAN JOSE,4,21,13,1,100,exact,ok
ENVIGADO,IE EL SALADO,365,IE EL SALADO,4,180,121,20,100,exact,ok
ENVIGADO,CENTRO DE ENCUENTRO CIUDADANO ARENALES,366,CENTRO DE ENCUENTRO CIUDADANO ARENALES,4,3,1,1,100,exact,ok
ENVIGADO,INST UNIVERSITARIA ENVIGADO,367,INST UNIVERSITARIA ENVIGADO,4,548,284,45,100,exact,ok
ENVIGADO,IE COMERCIAL DE ENVIGADO,368,IE COMERCIAL DE ENVIGADO,4,242,155,27,100,exact,ok
ENVIGADO,CTRO DE DESAR. INFANTIL CDI EL DORADO,370,CTRO DE DESAR. INFANTIL CDI EL DORADO,4,289,152,25,100,exact,ok
ENVIGADO,CANCHA LA MERCED,371,CANCHA LA MERCED,4,150,42,6,100,exact,ok
ENVIGADO,SD JHON F KENNEDY I.E LA PAZ,372,SD JHON F KENNEDY I.E LA PAZ,4,380,217,30,100,exact,ok
ENVIGADO,IE LETICIA ARANGO DE AVENDAÑO,373,IE LETICIA ARANGO DE AVENDAÑO,4,286,93,19,100,exact,ok
ENVIGADO,SD PRINCIPAL I.E. LA PAZ,374,SD PRINCIPAL I.E. LA PAZ,4,440,246,31,100,exact,ok
ENVIGADO,COLEGIO GIMNASIO INTEGRAL SANTA ANA,375,COLEGIO GIMNASIO INTEGRAL SANTA ANA,4,19,5,1,100,exact,ok
ENVIGADO,URB. MULTIFAMILIAR  SEÑORIAL,376,URB. MULTIFAMILIAR SEÑORIAL,4,284,157,20,100,exact,ok
ENVIGADO,I.E SAN VICENTE ALTO DE LAS FLORES,377,I.E SAN VICENTE ALTO DE LAS FLORES,4,30,11,2,100,exact,ok
ENVIGADO,POLIDEPORTIVO SUR DE ENVIGADO,378,POLIDEPORTIVO SUR DE ENVIGADO,4,353,205,28,100,exact,ok
ENVIGADO,IE ALEJANDRO VELEZ BARRIENTOS SD ALCALA,379,IE ALEJANDRO VELEZ BARRIENTOS SD ALCALA,4,94,68,6,100,exact,ok
ENVIGADO,I.E JOSE MANUEL RESTREPO VELEZ (JOMAR),380,I.E JOSE MANUEL RESTREPO VELEZ (JOMAR),4,217,71,22,100,exact,ok
ENVIGADO,TECNOLOGICO DE ARTES DEBORA ARANGO,381,TECNOLOGICO DE ARTES DEBORA ARANGO,4,244,119,31,100,exact,ok
ENVIGADO,IE MANUEL URIBE ANGEL (MUA),382,IE MANUEL URIBE ANGEL (MUA),4,434,240,37,100,exact,ok
ENVIGADO,COLEGIO DE LA PRESENTACION DE ENVIGADO,383,COLEGIO DE LA PRESENTACION DE ENVIGADO,4,8,17,2,100,exact,ok
ENVIGADO,CARCEL MUNICIPAL DE ENVIGADO,384,CARCEL MUNICIPAL DE ENVIGADO,4,0,1,1,100,exact,ok
ENVIGADO,LAS PALMAS CENTRO DE SALUD,385,LAS PALMAS CENTRO DE SALUD,4,128,86,12,100,exact,ok
ENVIGADO,PANTANILLO IE MARTIN EDUARDO RIOS LLANOS,386,PANTANILLO IE MARTIN EDUARDO RIOS LLANOS,4,16,8,2,100,exact,ok
FREDONIA,ESC NORMAL SUPERIOR MARIANO OSPINA SEC P,752,"ESC NORMAL SUPERIOR MARIANO OSPINA
SEC P",61,192,63,34,100,exact,ok
FREDONIA,ESCUELA MARCO FIDEL SUAREZ,753,ESCUELA MARCO FIDEL SUAREZ,61,53,13,12,100,exact,ok
FREDONIA,LOCAL ANTIGUO PUESTO DE SALUD,755,LOCAL ANTIGUO PUESTO DE SALUD,61,6,0,1,100,exact,ok
FREDONIA,IE MINAS SECC LA GARRUCHA,756,IE MINAS SECC LA GARRUCHA,61,5,1,1,100,exact,ok
FREDONIA,I.E. LOS PALOMOS,757,I.E. LOS PALOMOS,61,13,8,2,100,exact,ok
FREDONIA,I.E. LLANO GRANDE,758,I.E. LLANO GRANDE,61,9,8,1,100,exact,ok
FREDONIA,I.E. LLANO GRANDE ALFONSO PALACIO,759,I.E. LLANO GRANDE ALFONSO PALACIO,61,6,2,2,100,exact,ok
FREDONIA,I.E. EDELMIRA ALVAREZ,760,I.E. EDELMIRA ALVAREZ,61,10,1,2,100,exact,ok
